typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,download_year,reporter_batch_number,download_timestamp
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,0,W00,World,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,,43433529.849,43433529.849,0,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,28,ATG,Antigua and Barbuda,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,1361359.613,1361359.613,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,40,AUT,Austria,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,80.5,80.5,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,44,BHS,Bahamas,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,,701.222,701.222,0,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,52,BRB,Barbados,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,1426554.454,1426554.454,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,76,BRA,Brazil,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,72706.496,72706.496,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,84,BLZ,Belize,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,24854.604,24854.604,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,12932.444,12932.444,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,220034.892,220034.892,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,136,CYM,Cayman Isds,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,,3703.704,3703.704,0,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,156,CHN,China,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,954621.499,954621.499,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,188,CRI,Costa Rica,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,5916.667,5916.667,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,192,CUB,Cuba,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,28265.278,28265.278,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,203,CZE,Czechia,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,197.737,197.737,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,212,DMA,Dominica,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,413115.296,413115.296,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,251,FRA,France,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,303677.022,303677.022,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,159675.741,159675.741,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,300,GRC,Greece,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,37.037,37.037,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,328,GUY,Guyana,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,416171.229,416171.229,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,40387.222,40387.222,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,372,IRL,Ireland,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,10084.03,10084.03,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,388,JAM,Jamaica,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,159760.137,159760.137,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,392,JPN,Japan,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,,29337.667,29337.667,4,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,500,MSR,Montserrat,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,,3018.778,3018.778,0,False,True,2024,4,2026-07-06 03:13:27
C,A,20240101,2024,52,2024,308,GRD,Grenada,X,Export,528,NLD,Netherlands,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,,109398.504,109398.504,0,False,True,2024,4,2026-07-06 03:13:27
