typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,download_year,reporter_batch_number,download_timestamp
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,0,W00,World,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,2415632335.419,2415632335.419,4,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,63.728,63.728,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,24,AGO,Angola,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,52578.09,52578.09,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,31,AZE,Azerbaijan,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,73996.503,73996.503,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,36,AUS,Australia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,1817321.844,1817321.844,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,40,AUT,Austria,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,15170330.409,15170330.409,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,13207.797,13207.797,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,260333.058,260333.058,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,50,BGD,Bangladesh,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,269081.087,269081.087,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,51,ARM,Armenia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,122027.206,122027.206,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,4723478.577,4723478.577,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,16051752.088,16051752.088,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,158102.287,158102.287,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,12139.652,12139.652,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,100,BGR,Bulgaria,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,33447781.155,33447781.155,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,104,MMR,Myanmar,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,993.63,993.63,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,112,BLR,Belarus,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,47885.272,47885.272,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,116,KHM,Cambodia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,462.881,462.881,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,120,CMR,Cameroon,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,496939.779,496939.779,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,2214600.414,2214600.414,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,136,CYM,Cayman Isds,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,9184.596,9184.596,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,153380.192,153380.192,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,152,CHL,Chile,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,62167.767,62167.767,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,156,CHN,China,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,46049692.793,46049692.793,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,170,COL,Colombia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,4877.392,4877.392,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,178,COG,Congo,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,110946.449,110946.449,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,184,COK,Cook Isds,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,6412.854,6412.854,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,191,HRV,Croatia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,16326334.783,16326334.783,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,196,CYP,Cyprus,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,646935.095,646935.095,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,203,CZE,Czechia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,40526160.875,40526160.875,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3179428.725,3179428.725,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,214,DOM,Dominican Rep.,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,76925.08,76925.08,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,292032.698,292032.698,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,231,ETH,Ethiopia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,59070.558,59070.558,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,233,EST,Estonia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,11216743.517,11216743.517,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,246,FIN,Finland,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,157111.593,157111.593,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,251,FRA,France,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,51141174.514,51141174.514,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,268,GEO,Georgia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,149406.232,149406.232,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,270,GMB,Gambia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3229.073,3229.073,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,275,PSE,State of Palestine,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,208924.741,208924.741,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,276,DEU,Germany,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,131645784.958,131645784.958,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,288,GHA,Ghana,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,318607.813,318607.813,0,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,300,GRC,Greece,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,119694337.609,119694337.609,4,False,True,2020,1,2026-07-06 03:08:31
C,A,20200101,2020,52,2020,8,ALB,Albania,X,Export,316,GUM,Guam,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,480.902,480.902,0,False,True,2020,1,2026-07-06 03:08:31
