typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,download_year,reporter_batch_number,download_timestamp
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,0,W00,World,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,True,,False,,575333167.97,575333167.97,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,True,,False,,1546027.42,1546027.42,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,208,DNK,Denmark,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,True,,False,,448810276.39,448810276.39,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,233,EST,Estonia,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,True,,False,,15554625.38,15554625.38,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,234,FRO,Faroe Isds,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,1344734.5,1344734.5,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,251,FRA,France,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,81.51,81.51,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,276,DEU,Germany,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,266312.59,266312.59,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,300,GRC,Greece,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,349.28,349.28,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,352,ISL,Iceland,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,17726792.22,17726792.22,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,2777.63,2777.63,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,579,NOR,Norway,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,True,,False,,11558508.65,11558508.65,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,620,PRT,Portugal,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,43330390.5,43330390.5,0,False,True,2016,4,2026-07-06 03:03:20
C,A,20160101,2016,52,2016,304,GRL,Greenland,X,Export,643,RUS,Russian Federation,0,W00,World,H4,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,,False,,1723164.6,1723164.6,0,False,True,2016,4,2026-07-06 03:03:20
