typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,download_year,reporter_batch_number,download_timestamp
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,192307379805.0,192307379805.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,4,AFG,Afghanistan,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,15355357.0,15355357.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,8,ALB,Albania,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,50223457.0,50223457.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,81979611.0,81979611.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,16,ASM,American Samoa,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,40589.0,40589.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,20,AND,Andorra,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,1539212.0,1539212.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,24,AGO,Angola,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,9907365.0,9907365.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,28,ATG,Antigua and Barbuda,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,15153.0,15153.0,0,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,31,AZE,Azerbaijan,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,73882271.0,73882271.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,32,ARG,Argentina,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,47796762.0,47796762.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,36,AUS,Australia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,474656889.0,474656889.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,40,AUT,Austria,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,7979421910.0,7979421910.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,532503.0,532503.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,17204229.0,17204229.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,50,BGD,Bangladesh,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,39126287.0,39126287.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,51,ARM,Armenia,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,45938279.0,45938279.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,52,BRB,Barbados,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,169700.0,169700.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,4025155078.0,4025155078.0,4,False,True,2020,3,2026-07-06 03:09:15
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,60,BMU,Bermuda,0,W00,World,H5,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,58241.0,58241.0,4,False,True,2020,3,2026-07-06 03:09:15
